"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESICPUS","199901","83152.152","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","199902","81448.373","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","199903","85802.194","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","199904","85814.366","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","199905","89494.815","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","199906","91225.73","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","199907","92950.846","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","199908","92929.914","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","199909","90749.681","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","199910","89838.57","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","199911","88453.599","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","199912","86356.368","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","199913","1058216.608","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200001","85988.401","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200002","84610.763","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200003","88298.678","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200004","86438.544","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200005","90562.285","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200006","92185.409","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200007","89894.566","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200008","94326.958","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200009","90599.192","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200010","89417.566","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200011","87686.542","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200012","84230.49","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200013","1064239.394","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200101","83565.956","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200102","82308.981","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200103","83592.615","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200104","82255.892","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200105","86077.425","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200106","85291.593","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200107","83160.732","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200108","86786.31","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200109","82631.672","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200110","83137.558","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200111","79848.78","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200112","77951.798","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200113","996609.31","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200201","78240.279","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200202","78059.43","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200203","80461.22","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200204","80750.455","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200205","84459.898","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200206","84386.744","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200207","88122.971","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200208","88264.599","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200209","84346.265","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200210","83984.286","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200211","79705.58","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200212","79455.904","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200213","990237.631","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200301","80828.129","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200302","79516.57","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200303","81758.335","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200304","83057.622","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200305","84619.165","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200306","86209.833","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200307","87732.304","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200308","90536.241","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200309","85681.988","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200310","86981.713","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200311","83163.829","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200312","82287.519","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200313","1012373.247","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200401","80823.039","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200402","79667.525","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200403","83327.527","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200404","83369.261","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200405","86988.354","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200406","86732.252","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200407","88479.444","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200408","89440.282","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200409","86018.956","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200410","85345.792","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200411","84190.552","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200412","83466.549","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200413","1017849.532","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200501","82241.65","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200502","78935.038","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200503","83184.69","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200504","82389.303","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200505","85852.132","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200506","88032.968","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200507","88385.722","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200508","90535.928","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200509","87256.046","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200510","85856.055","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200511","83512.203","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200512","82974.331","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200513","1019156.065","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200601","81864.649","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200602","80207.183","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200603","83264.005","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200604","81696.376","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200605","86178.931","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200606","86629.846","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200607","88879.952","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200608","90284.793","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200609","86364.067","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200610","85337.486","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200611","80653.082","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200612","79937.196","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200613","1011297.566","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200701","82384.489","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200702","78391.794","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200703","82582.471","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200704","83361.384","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200705","87241.067","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200706","87572.065","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200707","89017.336","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200708","92115.234","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200709","87427.614","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200710","88895.868","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200711","85118.054","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200712","83724.55","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200713","1027831.925","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200801","83090.751","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200802","81484.313","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200803","83497.98","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200804","83695.609","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200805","87963.072","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200806","87223.772","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200807","88526.809","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200808","88551.91","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200809","85910.355","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200810","84164.272","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200811","79538.655","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200812","75868.68","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200813","1009516.178","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200901","74983.036","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200902","71358.009","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200903","74171.161","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200904","73415.093","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200905","75150.837","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200906","75680.592","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200907","78390.883","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200908","82199.25","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200909","79863.391","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200910","79450.794","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200911","75638.717","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200912","77114.704","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","200913","917416.468","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201001","75548.903","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201002","74190.727","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201003","78319.089","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201004","78620.388","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201005","82113.972","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201006","83359.707","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201007","85743.81","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201008","87927.068","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201009","83389.715","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201010","82080.653","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201011","79613.881","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201012","80313.277","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201013","971221.189","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201101","80092.875","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201102","76361.232","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201103","82209.085","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201104","80367.262","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201105","82060.548","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201106","83911.564","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201107","87247.104","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201108","88987.352","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201109","84942.796","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201110","84281.727","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201111","80872.436","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201112","79981.584","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201113","991315.564","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201201","79204.656","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201202","78298.274","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201203","81298.243","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201204","81029.675","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201205","84677.649","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201206","83619.009","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201207","87219.18","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201208","88104.633","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201209","82059.9","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201210","82995.69","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201211","78847.34","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201212","78359.604","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201213","985713.854","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201301","80505.472","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201302","76692.049","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201303","80474.389","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201304","80216.471","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201305","84896.927","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201306","84169.857","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201307","86886.908","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201308","87806.368","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201309","83024.991","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201310","82979.766","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201311","79631.574","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201312","78067.1","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201313","985351.874","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201401","80148.847","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201402","75413.264","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201403","80539.069","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201404","80505.327","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201405","85382.987","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201406","85711.096","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201407","88417.1","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201408","89808.408","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201409","85489.158","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201410","84994.167","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201411","81044.196","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201412","80122.518","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201413","997576.138","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201501","79609","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201502","76748.765","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201503","79709.106","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201504","80488.633","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201505","82915.739","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201506","86217.704","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201507","87747.347","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201508","88373.074","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201509","84730.484","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201510","83248.831","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201511","78494.668","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201512","78224.381","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201513","986507.732","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201601","78847.863","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201602","76748.459","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201603","79237.361","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201604","78646.727","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201605","81491.456","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201606","83672.034","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201607","87076.399","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201608","89100.538","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201609","83259.307","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201610","81597.272","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201611","78421.432","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201612","78616.332","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201613","976715.181","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201701","78809.113","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201702","74533.794","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201703","80530.225","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201704","78898.558","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201705","83134.47","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201706","85398.538","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201707","87806.132","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201708","89134.443","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201709","83540.14","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201710","82815.131","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201711","79455.592","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201712","80241.809","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201713","984297.945","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201801","79889.791","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201802","75661.189","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201803","81052.927","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201804","79083.419","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201805","85637.647","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201806","85536.241","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201807","89301.357","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201808","92105.751","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201809","85678.994","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201810","85300.743","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201811","81118.357","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201812","80306.136","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201813","1000672.553","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201901","82609.757","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201902","76447.263","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201903","81092.831","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201904","80459.758","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201905","84661.293","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201906","84991.995","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201907","90752.187","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201908","91061.842","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201909","86160.377","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201910","84396.137","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201911","79624.664","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201912","80094.745","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","201913","1002352.849","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","202001","77425.602","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","202002","75650.085","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","202003","77564.651","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","202004","69590.771","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","202005","71219.945","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","202006","75210.99","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","202007","81276.253","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","202008","82582.319","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","202009","77504.781","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","202010","81860.698","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
"ESICPUS","202011","75850.903","3","Electricity Retail Sales to the Industrial Sector","Million Kilowatthours"
