"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"KSRCPUS","199908","38.343","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","199909","40.136","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","199910","38.438","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","199911","70.011","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","199912","108.281","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","199913","53.714","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200001","100.271","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200002","63.771","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200003","39.546","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200004","36.311","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200005","19.544","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200006","25.064","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200007","19.042","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200008","19.042","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200009","46.408","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200010","38.171","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200011","39.286","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200012","100.445","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200013","45.572","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200101","74.166","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200102","53.01","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200103","76.42","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200104","38.954","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200105","27.372","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200106","35.292","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200107","35.423","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200108","52.101","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200109","25.214","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200110","14.628","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200111","54.028","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200112","64.434","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200113","45.945","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200201","44.729","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200202","49.736","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200203","33.886","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200204","10.469","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200205","23.668","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200206","24.992","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200207","10.692","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200208","11.123","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200209","15.08","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200210","31.536","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200211","41.319","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200212","51.54","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200213","28.961","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200301","84.333","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200302","60.032","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200303","28.867","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200304","24.895","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200305","28.566","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200306","-0.415","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200307","7.402","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200308","15.426","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200309","25.289","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200310","26.259","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200311","35.571","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200312","72.297","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200313","33.969","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200401","90.686","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200402","61.291","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200403","45.128","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200404","41.15","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200405","18.58","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200406","32.365","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200407","21.079","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200408","26.692","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200409","23.157","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200410","27.368","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200411","34.059","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200412","68.829","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200413","40.843","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200501","77.394","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200502","40.922","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200503","57.411","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200504","26.272","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200505","43.892","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200506","31.229","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200507","27.014","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200508","16.351","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200509","32.274","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200510","40.037","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200511","43.883","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200512","48.377","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200513","40.494","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200601","45.285","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200602","70.655","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200603","58.865","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200604","49.729","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200605","28.482","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200606","16.882","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200607","22.73","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200608","17.468","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200609","16.073","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200610","17.979","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200611","14.847","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200612","28.478","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200613","32.061","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200701","34.202","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200702","31.371","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200703","23.05","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200704","17.706","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200705","9.099","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200706","9.728","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200707","4.31","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200708","18.613","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200709","20.813","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200710","18.249","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200711","30.079","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200712","38.203","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200713","21.221","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200801","9.806","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200802","21.067","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200803","18.26","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200804","0.598","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200805","4.718","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200806","3.629","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200807","-0.645","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200808","1.92","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200809","8.646","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200810","7.062","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200811","14.451","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200812","33.695","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200813","10.246","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200901","33.329","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200902","30.681","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200903","12.367","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200904","10.84","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200905","10.807","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200906","8.552","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200907","1.035","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200908","4.518","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200909","-3.4","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200910","16.261","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200911","16.409","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200912","20.169","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","200913","13.381","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201001","10.384","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201002","24.279","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201003","8.058","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201004","4.689","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201005","7.571","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201006","10.94","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201007","13.396","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201008","6.618","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201009","5.64","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201010","10.38","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201011","32.486","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201012","35.226","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201013","14.063","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201101","13.666","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201102","36.273","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201103","19.329","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201104","6.188","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201105","0.16","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201106","3.184","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201107","6.547","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201108","3.96","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201109","5.606","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201110","1.485","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201111","4.25","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201112","8.882","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201113","8.952","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201201","3.909","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201202","19.095","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201203","4.836","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201204","1.393","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201205","5.654","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201206","1.345","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201207","0.095","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201208","0.228","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201209","3.101","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201210","2.08","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201211","2.247","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201212","1.53","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201213","3.728","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201301","8.348","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201302","1.749","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201303","11.552","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201304","3.663","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201305","0.91","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201306","0.598","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201307","0.748","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201308","0.616","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201309","3.023","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201310","1.085","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201311","0.229","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201312","14.884","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201313","3.991","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201401","13.61","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201402","3.669","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201403","1.737","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201404","1.431","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201405","1.441","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201406","1.174","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201407","8.686","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201408","1.056","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201409","13.581","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201410","11.869","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201411","4.644","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201412","16.344","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201413","6.643","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201501","1.926","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201502","6.811","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201503","8.599","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201504","0.51","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201505","15.584","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201506","0.314","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201507","0.658","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201508","1.162","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201509","0.472","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201510","2.225","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201511","0.976","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201512","19.054","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201513","4.888","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201601","1.479","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201602","1.706","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201603","7.873","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201604","2.57","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201605","5.981","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201606","7.747","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201607","8.089","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201608","0.544","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201609","10.46","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201610","14.411","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201611","1.51","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201612","16.116","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201613","6.578","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201701","18.701","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201702","6.773","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201703","1.808","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201704","1.915","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201705","2.239","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201706","1.205","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201707","0.399","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201708","0.708","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201709","11.008","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201710","1.058","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201711","2.56","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201712","0.679","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201713","4.065","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201801","27.426","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201802","2.266","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201803","4.667","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201804","2.347","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201805","6.01","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201806","1.354","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201807","1.752","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201808","1.691","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201809","0.314","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201810","0.795","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201811","1.039","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201812","0.755","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201813","4.25","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201901","20.407","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201902","12.576","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201903","3.198","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201904","1.403","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201905","0.954","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201906","0.191","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201907","0.886","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201908","0.152","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"KSRCPUS","201909","3.654","3","Kerosene Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","194913","552.745","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","195013","661.948","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","195113","730.268","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","195213","748.664","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","195313","758.668","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","195413","824.142","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","195513","885.162","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","195613","926.53","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","195713","905.077","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","195813","986.737","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","195913","992.323","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","196013","1123.322","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","196113","1159.175","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","196213","1215.838","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","196313","1229.151","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","196413","1185.15","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","196513","1242.079","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","196613","1243.699","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","196713","1303.11","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","196813","1368.049","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","196913","1411.671","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197013","1419.211","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
